Vgs ,1.0E12*v("/net05" ?result "dc") mcparamset 1  (V),1.0E12*v("/net05" ?result "dc") mcparamset 2  (V),1.0E12*v("/net05" ?result "dc") mcparamset 3  (V),1.0E12*v("/net05" ?result "dc") mcparamset 4  (V),1.0E12*v("/net05" ?result "dc") mcparamset 5  (V),1.0E12*v("/net05" ?result "dc") mcparamset 6  (V),1.0E12*v("/net05" ?result "dc") mcparamset 7  (V),1.0E12*v("/net05" ?result "dc") mcparamset 8  (V),1.0E12*v("/net05" ?result "dc") mcparamset 9  (V),1.0E12*v("/net05" ?result "dc") mcparamset 10  (V),1.0E12*v("/net05" ?result "dc") mcparamset 11  (V),1.0E12*v("/net05" ?result "dc") mcparamset 12  (V),1.0E12*v("/net05" ?result "dc") mcparamset 13  (V),1.0E12*v("/net05" ?result "dc") mcparamset 14  (V),1.0E12*v("/net05" ?result "dc") mcparamset 15  (V),1.0E12*v("/net05" ?result "dc") mcparamset 16  (V),1.0E12*v("/net05" ?result "dc") mcparamset 17  (V),1.0E12*v("/net05" ?result "dc") mcparamset 18  (V),1.0E12*v("/net05" ?result "dc") mcparamset 19  (V),1.0E12*v("/net05" ?result "dc") mcparamset 20  (V),1.0E12*v("/net05" ?result "dc") mcparamset 21  (V),1.0E12*v("/net05" ?result "dc") mcparamset 22  (V),1.0E12*v("/net05" ?result "dc") mcparamset 23  (V),1.0E12*v("/net05" ?result "dc") mcparamset 24  (V),1.0E12*v("/net05" ?result "dc") mcparamset 25  (V),1.0E12*v("/net05" ?result "dc") mcparamset 26  (V),1.0E12*v("/net05" ?result "dc") mcparamset 27  (V),1.0E12*v("/net05" ?result "dc") mcparamset 28  (V),1.0E12*v("/net05" ?result "dc") mcparamset 29  (V),1.0E12*v("/net05" ?result "dc") mcparamset 30  (V),1.0E12*v("/net05" ?result "dc") mcparamset 31  (V),1.0E12*v("/net05" ?result "dc") mcparamset 32  (V),1.0E12*v("/net05" ?result "dc") mcparamset 33  (V),1.0E12*v("/net05" ?result "dc") mcparamset 34  (V),1.0E12*v("/net05" ?result "dc") mcparamset 35  (V),1.0E12*v("/net05" ?result "dc") mcparamset 36  (V),1.0E12*v("/net05" ?result "dc") mcparamset 37  (V),1.0E12*v("/net05" ?result "dc") mcparamset 38  (V),1.0E12*v("/net05" ?result "dc") mcparamset 39  (V),1.0E12*v("/net05" ?result "dc") mcparamset 40  (V),1.0E12*v("/net05" ?result "dc") mcparamset 41  (V),1.0E12*v("/net05" ?result "dc") mcparamset 42  (V),1.0E12*v("/net05" ?result "dc") mcparamset 43  (V),1.0E12*v("/net05" ?result "dc") mcparamset 44  (V),1.0E12*v("/net05" ?result "dc") mcparamset 45  (V),1.0E12*v("/net05" ?result "dc") mcparamset 46  (V),1.0E12*v("/net05" ?result "dc") mcparamset 47  (V),1.0E12*v("/net05" ?result "dc") mcparamset 48  (V),1.0E12*v("/net05" ?result "dc") mcparamset 49  (V),1.0E12*v("/net05" ?result "dc") mcparamset 50  (V),1.0E12*v("/net05" ?result "dc") mcparamset 51  (V),1.0E12*v("/net05" ?result "dc") mcparamset 52  (V),1.0E12*v("/net05" ?result "dc") mcparamset 53  (V),1.0E12*v("/net05" ?result "dc") mcparamset 54  (V),1.0E12*v("/net05" ?result "dc") mcparamset 55  (V),1.0E12*v("/net05" ?result "dc") mcparamset 56  (V),1.0E12*v("/net05" ?result "dc") mcparamset 57  (V),1.0E12*v("/net05" ?result "dc") mcparamset 58  (V),1.0E12*v("/net05" ?result "dc") mcparamset 59  (V),1.0E12*v("/net05" ?result "dc") mcparamset 60  (V),1.0E12*v("/net05" ?result "dc") mcparamset 61  (V),1.0E12*v("/net05" ?result "dc") mcparamset 62  (V),1.0E12*v("/net05" ?result "dc") mcparamset 63  (V),1.0E12*v("/net05" ?result "dc") mcparamset 64  (V),1.0E12*v("/net05" ?result "dc") mcparamset 65  (V),1.0E12*v("/net05" ?result "dc") mcparamset 66  (V),1.0E12*v("/net05" ?result "dc") mcparamset 67  (V),1.0E12*v("/net05" ?result "dc") mcparamset 68  (V),1.0E12*v("/net05" ?result "dc") mcparamset 69  (V),1.0E12*v("/net05" ?result "dc") mcparamset 70  (V),1.0E12*v("/net05" ?result "dc") mcparamset 71  (V),1.0E12*v("/net05" ?result "dc") mcparamset 72  (V),1.0E12*v("/net05" ?result "dc") mcparamset 73  (V),1.0E12*v("/net05" ?result "dc") mcparamset 74  (V),1.0E12*v("/net05" ?result "dc") mcparamset 75  (V),1.0E12*v("/net05" ?result "dc") mcparamset 76  (V),1.0E12*v("/net05" ?result "dc") mcparamset 77  (V),1.0E12*v("/net05" ?result "dc") mcparamset 78  (V),1.0E12*v("/net05" ?result "dc") mcparamset 79  (V),1.0E12*v("/net05" ?result "dc") mcparamset 80  (V),1.0E12*v("/net05" ?result "dc") mcparamset 81  (V),1.0E12*v("/net05" ?result "dc") mcparamset 82  (V),1.0E12*v("/net05" ?result "dc") mcparamset 83  (V),1.0E12*v("/net05" ?result "dc") mcparamset 84  (V),1.0E12*v("/net05" ?result "dc") mcparamset 85  (V),1.0E12*v("/net05" ?result "dc") mcparamset 86  (V),1.0E12*v("/net05" ?result "dc") mcparamset 87  (V),1.0E12*v("/net05" ?result "dc") mcparamset 88  (V),1.0E12*v("/net05" ?result "dc") mcparamset 89  (V),1.0E12*v("/net05" ?result "dc") mcparamset 90  (V),1.0E12*v("/net05" ?result "dc") mcparamset 91  (V),1.0E12*v("/net05" ?result "dc") mcparamset 92  (V),1.0E12*v("/net05" ?result "dc") mcparamset 93  (V),1.0E12*v("/net05" ?result "dc") mcparamset 94  (V),1.0E12*v("/net05" ?result "dc") mcparamset 95  (V),1.0E12*v("/net05" ?result "dc") mcparamset 96  (V),1.0E12*v("/net05" ?result "dc") mcparamset 97  (V),1.0E12*v("/net05" ?result "dc") mcparamset 98  (V),1.0E12*v("/net05" ?result "dc") mcparamset 99  (V),1.0E12*v("/net05" ?result "dc") mcparamset 100  (V),1.0E12*v("/net05" ?result "dc") mcparamset 101  (V),1.0E12*v("/net05" ?result "dc") mcparamset 102  (V),1.0E12*v("/net05" ?result "dc") mcparamset 103  (V),1.0E12*v("/net05" ?result "dc") mcparamset 104  (V),1.0E12*v("/net05" ?result "dc") mcparamset 105  (V),1.0E12*v("/net05" ?result "dc") mcparamset 106  (V),1.0E12*v("/net05" ?result "dc") mcparamset 107  (V),1.0E12*v("/net05" ?result "dc") mcparamset 108  (V),1.0E12*v("/net05" ?result "dc") mcparamset 109  (V),1.0E12*v("/net05" ?result "dc") mcparamset 110  (V),1.0E12*v("/net05" ?result "dc") mcparamset 111  (V),1.0E12*v("/net05" ?result "dc") mcparamset 112  (V),1.0E12*v("/net05" ?result "dc") mcparamset 113  (V),1.0E12*v("/net05" ?result "dc") mcparamset 114  (V),1.0E12*v("/net05" ?result "dc") mcparamset 115  (V),1.0E12*v("/net05" ?result "dc") mcparamset 116  (V),1.0E12*v("/net05" ?result "dc") mcparamset 117  (V),1.0E12*v("/net05" ?result "dc") mcparamset 118  (V),1.0E12*v("/net05" ?result "dc") mcparamset 119  (V),1.0E12*v("/net05" ?result "dc") mcparamset 120  (V),1.0E12*v("/net05" ?result "dc") mcparamset 121  (V),1.0E12*v("/net05" ?result "dc") mcparamset 122  (V),1.0E12*v("/net05" ?result "dc") mcparamset 123  (V),1.0E12*v("/net05" ?result "dc") mcparamset 124  (V),1.0E12*v("/net05" ?result "dc") mcparamset 125  (V),1.0E12*v("/net05" ?result "dc") mcparamset 126  (V),1.0E12*v("/net05" ?result "dc") mcparamset 127  (V),1.0E12*v("/net05" ?result "dc") mcparamset 128  (V),1.0E12*v("/net05" ?result "dc") mcparamset 129  (V),1.0E12*v("/net05" ?result "dc") mcparamset 130  (V),1.0E12*v("/net05" ?result "dc") mcparamset 131  (V),1.0E12*v("/net05" ?result "dc") mcparamset 132  (V),1.0E12*v("/net05" ?result "dc") mcparamset 133  (V),1.0E12*v("/net05" ?result "dc") mcparamset 134  (V),1.0E12*v("/net05" ?result "dc") mcparamset 135  (V),1.0E12*v("/net05" ?result "dc") mcparamset 136  (V),1.0E12*v("/net05" ?result "dc") mcparamset 137  (V),1.0E12*v("/net05" ?result "dc") mcparamset 138  (V),1.0E12*v("/net05" ?result "dc") mcparamset 139  (V),1.0E12*v("/net05" ?result "dc") mcparamset 140  (V),1.0E12*v("/net05" ?result "dc") mcparamset 141  (V),1.0E12*v("/net05" ?result "dc") mcparamset 142  (V),1.0E12*v("/net05" ?result "dc") mcparamset 143  (V),1.0E12*v("/net05" ?result "dc") mcparamset 144  (V),1.0E12*v("/net05" ?result "dc") mcparamset 145  (V),1.0E12*v("/net05" ?result "dc") mcparamset 146  (V),1.0E12*v("/net05" ?result "dc") mcparamset 147  (V),1.0E12*v("/net05" ?result "dc") mcparamset 148  (V),1.0E12*v("/net05" ?result "dc") mcparamset 149  (V),1.0E12*v("/net05" ?result "dc") mcparamset 150  (V),1.0E12*v("/net05" ?result "dc") mcparamset 151  (V),1.0E12*v("/net05" ?result "dc") mcparamset 152  (V),1.0E12*v("/net05" ?result "dc") mcparamset 153  (V),1.0E12*v("/net05" ?result "dc") mcparamset 154  (V),1.0E12*v("/net05" ?result "dc") mcparamset 155  (V),1.0E12*v("/net05" ?result "dc") mcparamset 156  (V),1.0E12*v("/net05" ?result "dc") mcparamset 157  (V),1.0E12*v("/net05" ?result "dc") mcparamset 158  (V),1.0E12*v("/net05" ?result "dc") mcparamset 159  (V),1.0E12*v("/net05" ?result "dc") mcparamset 160  (V),1.0E12*v("/net05" ?result "dc") mcparamset 161  (V),1.0E12*v("/net05" ?result "dc") mcparamset 162  (V),1.0E12*v("/net05" ?result "dc") mcparamset 163  (V),1.0E12*v("/net05" ?result "dc") mcparamset 164  (V),1.0E12*v("/net05" ?result "dc") mcparamset 165  (V),1.0E12*v("/net05" ?result "dc") mcparamset 166  (V),1.0E12*v("/net05" ?result "dc") mcparamset 167  (V),1.0E12*v("/net05" ?result "dc") mcparamset 168  (V),1.0E12*v("/net05" ?result "dc") mcparamset 169  (V),1.0E12*v("/net05" ?result "dc") mcparamset 170  (V),1.0E12*v("/net05" ?result "dc") mcparamset 171  (V),1.0E12*v("/net05" ?result "dc") mcparamset 172  (V),1.0E12*v("/net05" ?result "dc") mcparamset 173  (V),1.0E12*v("/net05" ?result "dc") mcparamset 174  (V),1.0E12*v("/net05" ?result "dc") mcparamset 175  (V),1.0E12*v("/net05" ?result "dc") mcparamset 176  (V),1.0E12*v("/net05" ?result "dc") mcparamset 177  (V),1.0E12*v("/net05" ?result "dc") mcparamset 178  (V),1.0E12*v("/net05" ?result "dc") mcparamset 179  (V),1.0E12*v("/net05" ?result "dc") mcparamset 180  (V),1.0E12*v("/net05" ?result "dc") mcparamset 181  (V),1.0E12*v("/net05" ?result "dc") mcparamset 182  (V),1.0E12*v("/net05" ?result "dc") mcparamset 183  (V),1.0E12*v("/net05" ?result "dc") mcparamset 184  (V),1.0E12*v("/net05" ?result "dc") mcparamset 185  (V),1.0E12*v("/net05" ?result "dc") mcparamset 186  (V),1.0E12*v("/net05" ?result "dc") mcparamset 187  (V),1.0E12*v("/net05" ?result "dc") mcparamset 188  (V),1.0E12*v("/net05" ?result "dc") mcparamset 189  (V),1.0E12*v("/net05" ?result "dc") mcparamset 190  (V),1.0E12*v("/net05" ?result "dc") mcparamset 191  (V),1.0E12*v("/net05" ?result "dc") mcparamset 192  (V),1.0E12*v("/net05" ?result "dc") mcparamset 193  (V),1.0E12*v("/net05" ?result "dc") mcparamset 194  (V),1.0E12*v("/net05" ?result "dc") mcparamset 195  (V),1.0E12*v("/net05" ?result "dc") mcparamset 196  (V),1.0E12*v("/net05" ?result "dc") mcparamset 197  (V),1.0E12*v("/net05" ?result "dc") mcparamset 198  (V),1.0E12*v("/net05" ?result "dc") mcparamset 199  (V),1.0E12*v("/net05" ?result "dc") mcparamset 200  (V)
900.0E-3,290.0E-6,301.2E-6,302.6E-6,291.4E-6,308.4E-6,298.2E-6,297.7E-6,302.9E-6,295.4E-6,293.5E-6,303.1E-6,295.8E-6,290.0E-6,279.9E-6,295.2E-6,298.2E-6,306.1E-6,315.2E-6,315.7E-6,290.8E-6,304.6E-6,312.3E-6,294.8E-6,301.9E-6,301.2E-6,300.3E-6,301.2E-6,303.7E-6,295.6E-6,297.9E-6,306.0E-6,302.9E-6,301.3E-6,293.7E-6,297.4E-6,298.4E-6,296.6E-6,303.9E-6,301.0E-6,306.1E-6,294.6E-6,294.3E-6,291.0E-6,289.4E-6,288.4E-6,290.2E-6,290.7E-6,298.4E-6,296.2E-6,309.9E-6,290.7E-6,297.6E-6,291.5E-6,306.4E-6,307.8E-6,315.2E-6,310.2E-6,305.5E-6,296.6E-6,304.0E-6,289.9E-6,299.5E-6,304.0E-6,315.6E-6,296.6E-6,294.1E-6,292.0E-6,317.7E-6,303.7E-6,299.3E-6,288.3E-6,295.4E-6,302.0E-6,305.8E-6,302.9E-6,294.9E-6,306.7E-6,294.9E-6,306.1E-6,293.8E-6,296.5E-6,300.6E-6,301.5E-6,309.8E-6,297.1E-6,304.1E-6,282.1E-6,296.2E-6,298.9E-6,292.1E-6,310.8E-6,301.4E-6,290.9E-6,290.8E-6,299.1E-6,305.4E-6,304.3E-6,300.2E-6,298.1E-6,293.7E-6,296.9E-6,288.9E-6,306.2E-6,303.8E-6,299.6E-6,302.0E-6,301.7E-6,299.8E-6,300.1E-6,303.6E-6,311.1E-6,300.3E-6,290.1E-6,302.5E-6,296.8E-6,280.8E-6,299.5E-6,300.6E-6,301.7E-6,296.9E-6,292.7E-6,299.7E-6,288.9E-6,310.9E-6,302.5E-6,298.0E-6,313.6E-6,291.9E-6,304.2E-6,292.3E-6,296.5E-6,296.3E-6,289.2E-6,304.3E-6,291.9E-6,303.1E-6,307.6E-6,304.1E-6,292.0E-6,307.9E-6,309.1E-6,302.8E-6,302.1E-6,289.4E-6,310.3E-6,300.3E-6,308.8E-6,294.5E-6,299.5E-6,289.3E-6,279.4E-6,295.1E-6,307.5E-6,302.6E-6,296.5E-6,298.5E-6,304.0E-6,295.2E-6,297.5E-6,305.5E-6,304.5E-6,301.0E-6,310.4E-6,304.4E-6,298.2E-6,295.2E-6,314.0E-6,297.7E-6,297.2E-6,303.0E-6,290.1E-6,309.9E-6,310.4E-6,301.6E-6,291.4E-6,302.9E-6,297.9E-6,302.3E-6,296.6E-6,313.8E-6,296.7E-6,311.2E-6,300.7E-6,298.9E-6,298.1E-6,316.6E-6,316.4E-6,293.1E-6,291.6E-6,297.7E-6,304.0E-6,296.0E-6,291.3E-6,291.5E-6,299.4E-6,289.1E-6,292.5E-6,299.4E-6,298.0E-6,297.7E-6
910.0E-3,299.8E-6,311.1E-6,312.3E-6,301.3E-6,318.4E-6,307.9E-6,307.6E-6,312.7E-6,305.1E-6,303.4E-6,313.0E-6,305.8E-6,299.9E-6,289.5E-6,305.1E-6,308.1E-6,315.9E-6,325.1E-6,325.7E-6,300.6E-6,314.6E-6,322.3E-6,304.4E-6,311.8E-6,311.1E-6,310.2E-6,311.1E-6,313.7E-6,305.4E-6,307.6E-6,315.9E-6,312.7E-6,311.2E-6,303.4E-6,307.3E-6,308.3E-6,306.4E-6,313.8E-6,310.9E-6,316.0E-6,304.5E-6,304.1E-6,300.8E-6,299.1E-6,298.2E-6,299.9E-6,300.5E-6,308.2E-6,306.0E-6,319.9E-6,300.5E-6,307.5E-6,301.3E-6,316.4E-6,317.8E-6,325.2E-6,320.2E-6,315.5E-6,306.3E-6,313.8E-6,299.6E-6,309.2E-6,314.0E-6,325.5E-6,306.3E-6,303.8E-6,301.8E-6,327.7E-6,313.4E-6,309.2E-6,297.9E-6,305.2E-6,311.8E-6,315.6E-6,312.7E-6,304.7E-6,316.5E-6,304.7E-6,316.1E-6,303.6E-6,306.3E-6,310.5E-6,311.4E-6,319.6E-6,306.9E-6,313.8E-6,291.9E-6,306.0E-6,308.8E-6,301.9E-6,320.8E-6,311.2E-6,300.6E-6,300.5E-6,309.0E-6,315.4E-6,314.2E-6,310.1E-6,308.0E-6,303.3E-6,306.7E-6,298.6E-6,316.0E-6,313.6E-6,309.5E-6,311.8E-6,311.5E-6,309.6E-6,309.9E-6,313.5E-6,320.9E-6,310.2E-6,299.8E-6,312.2E-6,306.5E-6,290.5E-6,309.4E-6,310.4E-6,311.5E-6,306.7E-6,302.6E-6,309.6E-6,298.7E-6,320.8E-6,312.4E-6,307.7E-6,323.5E-6,301.7E-6,314.0E-6,302.2E-6,306.3E-6,306.0E-6,299.0E-6,314.2E-6,301.6E-6,312.9E-6,317.7E-6,314.0E-6,301.8E-6,317.9E-6,319.0E-6,312.7E-6,312.0E-6,299.1E-6,320.3E-6,310.1E-6,318.7E-6,304.3E-6,309.3E-6,299.0E-6,289.0E-6,304.9E-6,317.5E-6,312.4E-6,306.3E-6,308.4E-6,313.8E-6,305.0E-6,307.3E-6,315.4E-6,314.3E-6,310.9E-6,320.2E-6,314.3E-6,308.0E-6,305.0E-6,323.9E-6,307.5E-6,307.0E-6,312.9E-6,299.8E-6,319.8E-6,320.4E-6,311.4E-6,301.1E-6,312.8E-6,307.7E-6,312.1E-6,306.4E-6,323.7E-6,306.5E-6,321.1E-6,310.6E-6,308.7E-6,307.9E-6,326.6E-6,326.4E-6,302.8E-6,301.3E-6,307.5E-6,313.9E-6,305.7E-6,301.1E-6,301.3E-6,309.3E-6,298.9E-6,302.4E-6,309.3E-6,307.8E-6,307.5E-6
